3765794,Paulo Siqueira (2)
3765795,Murilo Lunardon
456335,Rodolfo Stroeter
3765797,Rogério Naressi
1748286,Jose Marinho
1032325,Talmo Scaranari
3633714,Silvio Barboza
82150,Dai
3742298,Márcio Rosa
2468188,Caroline Bittencourt
1840023,Joel Cocchiararo
3573583,Sambas De Enredo
2866443,Zilmar Araujo
3757628,Rodrigo Villa
927832,Janet De Almeida
2237556,Jacques Aubert
695800,Monarco
695801,Ivan Paulo
695806,Mauro Diniz
695807,Arlindo Cruz
695804,Genilson Barbosa
695805,Serginho Meriti
4591330,Sidnei De Paula
695809,Paulo Torres
4591331,Fabian Figueiredo
3040338,Genaldo Medeiros
4516493,Célio Reis
3558859,Sergio Lobo
696731,Gustavo Schroeter
696730,Joãõ Batista Pereira
3040331,Severino Araújo
3040336,Leila Rocha
3040337,Euclides Conceição
4225101,Milton Pesão
120623,Toots Thielemans
449858,Zuza Homem de Mello
4225102,Flinkas
1583031,Julio Nagib
4225107,China (41)
4225106,Mauricio (9)
486467,Jair Rodrigues
317981,David Amaro
3038702,Grupo Chapéu De Palha
4575504,George Torok
1590793,Nilze Carvalho
281906,Stuart Baker
281907,Papete
4345835,Vanessa Pifano
3182969,Paulo Vainer
1037031,João Mello
336425,Marcelo Costa
2124833,Wilson Mauro
336427,Paula Morelenbaum
449215,Ary Barroso
427154,Nivaldo Cerqueira
392246,André Vasconcelos
392247,Carlos Bala
392245,Max Viana
392242,Paulo Calasans
392243,Flávia Virgínia
392240,João Castilho
392241,Beth Bruno
2443277,Cris Scabello
755733,Rosil Cavalcanti
755730,José Roberto
1715257,Titulares Do Ritmo
1897026,Homero Lotito
1200872,Nenem
1290067,Zé Canuto
2445785,Francisco Roa
859640,Escola De Samba Da Cidade
859641,Célio Martins
2445789,Eliezer Rodrigues
2133328,Ugo Marotta
177048,Cartola
1625836,Solange Venturi
1053033,Leonel Villar
1053031,Manoel Ferreira
1165924,Sylvinho
3929734,Augusto Boal & Gianfrancesco Guarnieri
1053036,Barão
1053035,Moura
1053034,João Luiz
4476583,Mario Hora Jr.
1053039,Wagner Dias
1053038,Heraldo (3)
169590,Mug
397015,Jose Luiz Mazziotti
591168,Dudú Trentin
2210163,Mané Silveira
1625833,Bruno Coelho
2586091,Henrique Cazes
546005,Jocafi
546004,Antonio Carlos
3653574,Toninho Costa
4508529,Adriano Raimundo
4508528,Tita Albuquerque
2690590,Pedrinho Jr.
4556760,Allan Abbadia
412926,Tony Wright
2100006,Andrea Ernest Dias
2100007,Oswaldinho Do Acordeon
2100008,Luíz Brasil
397013,Luiz Fernando M. Lima
3790192,Cristiano Alves (2)
3790193,Marcelo Gonçalves
578668,Peter King (6)
200740,Mario Castro Neves
3790194,Giselle Goldoni Tiso
99556,Lincoln
3899590,Regional Do Canhoto
2287976,Luiz Mocarzel
3650193,Lucio Nascimento
1547042,Adriano Busko
1856828,Fátima Guedes
297257,Leo Gandelman
297259,Marcio Montarroyos
297258,Lincoln Olivetti
309700,Cliff Korman
290917,Renato Russo
1138622,Paulinho Trompete
2072855,Dodô Ferreira
3668323,Fabiano Krieger
377629,Don Bartley
1948516,Claumir
578288,Mauro Berman
46220,Basia
128092,Sérgio Boré
97480,Creed Taylor
340475,Martin Harrison (2)
546416,Joselito
215598,Os Cobras
1132877,Selma Reis
2596376,Rubens Chaves
460927,Zeca Pagodinho
460925,Agepê
460924,Chico Da Silva
14068,Airto Moreira
2410744,Shapiro (4)
2097031,João Carlos Moura
2106631,Antonio Carlos De Carvalho
1550762,Verinha
3150194,Ailton & Binho
455737,Ricardo Silveira
460929,Ciro Monteiro
460928,Almir Guineto
408796,Adriano Giffoni
63081,Andres Levin
1913976,Joselito (3)
2946897,Severino Gomes Da Silva
1320425,Chiquito (2)
2980739,Nicolas Flamel
2083214,"Marciso ""Pena"" Carvalho"
800590,Manuel de Novas
432240,Pedrinho Da Luz
1763310,Luiz Avellar
708660,João Cortez
2374532,Marco Aurélio Bissi
265140,Ronaldo Bastos
1439883,Antonio Carlos De Oliveira
316059,Victor Farias
2178727,Tiago Malta
3967109,Machadinho (2)
3967108,Paulo Machado (4)
392774,Trio 3D
3124861,Nagib Allit
725860,Andre Nascimento
4142095,Stanley (28)
5253,Joyce
2896530,Alfredo Corleto
3088768,Mário Campanha
487259,Stan Roderick
620876,Fabio Torres
3282639,Tide Hellmeister
380141,Alberto
3282633,Domingos Braga
3282632,Antonio Torchia
693770,Stelio Carlini
3282630,Enzo Pedini
3282637,Orlando Bataglia
3282636,Antonio Gianelli
3282635,Nicolau
3282634,Firmo Molitor
583214,Lambari
583217,Walter Lima
1389128,Francisco Pereira
268090,Tony Gilbert
712030,Glorinha Gadelha
583212,Claudio (3)
30700,Jorge Ben
30703,Elis Regina
2776943,Luiz Garrido
2789133,André Magalhães
1389125,Umberto Contardi
701130,Nicolino Cópia
701131,Raul Machado De Barros
701132,Jorge José Da Silva
701133,Horondino José Da Silva
701134,Jayme Thomas Florêncio
342659,Clara Nunes
701136,Wilson Canegal
1193535,Celso Woltzenlogel
1193537,Chiquinho do Acordeon
1193536,Jose Lana
3635644,Will Cutter
4620216,Andrézinho
4620217,Ari Bispo
4620214,Thelma Regina
1176883,Grande Otelo
3164889,Hildo Hora
4620213,Jimmy Batera
197740,Andy Ross (2)
1008799,Carlos Nascimento
3652024,Beto Japa
3652022,Adriana Alegria
3946335,Borrachinha
4620219,Leonel Massaro
2294149,Humberto Medeiros
2251936,Caetano Rodriguez
849027,Grupo Revelação
2126710,Paulinho Black
709355,Serginho
985656,Aquarius (13)
849029,Jorge Guerreiro
1184330,Alexandre Hasson
2294147,João Galhardo Jr.
83764,Margareth Menezes
83766,Toninho Horta
433130,Marquinhos (2)
751112,Leonardo Bruno
751117,Henrique Sodré
751116,Dinorah
751115,Ary Bispo
3573621,Mário Sérgio
750416,Frederico Capella
751118,Darcy De Paulo
3573625,Faustão (2)
2076078,Hugo Bellard
3573627,Cássia
143069,Danny White
896179,Sonia Burnier
3553537,Aline Dantas
1710310,Jayme Araújo
4165197,Regina Mucci
4165196,Fernando Mansur
4165195,Rafael Freitas
752771,Gilsinho
11018,Ivan
4165192,Patrícia Mellodi
4165191,Bruno Felga
4165190,João Vitor
3596192,Rosite Val
438226,Brent Clark
3632997,Ademir Batera
186476,Marcelo D2
186477,Jackson Do Pandeiro
186474,Edson Frederico
524600,Pernambuco
524602,Marcio Bahia
3184198,Zenilda
3652303,Dirceu Saggin
3596193,Ezio Filho
3515661,Nadinho
393031,Benito Di Paula
2663954,Maurício Carrilho
553683,Tiquinho
4054444,Juliana Perdigão
1731440,Dalton Rieffel
664014,João Dias
3645432,Lourenço (3)
4550658,Lia Sampaio
4550659,Celso Lessa
2546461,Antonio Peticov
3472261,Franklin Duarte
1611409,Dido Oliveira
3365989,Antonio Guerreiro Bogado
335003,George Marino
3401602,Bernadete Porfírio
4581223,Amanda Mariano
4581226,Bruno Lima (3)
4581225,Derick Rocha
3895634,Ezio Dal Pino
1106098,Haroldo
723588,Monica Millet
4581228,Bruno Santos (3)
1624318,Netinho (2)
304759,Byron Miller
2149629,Gustavo Benjão
695810,Luiz Carlos T. Reis
3764602,Ale Age
695815,Mílton Manhães
695814,Orlando Leme
3472266,José Nogueira Neto
629855,Dico
629858,Chacal
3165285,Daniela Dacorso
326637,Vivian Joseph
256882,Leny Andrade
256881,Som Três
3215226,Hélio Rozemblit
256884,Antonio Adolfo
3083957,Kauss
358333,Ruddy
3083954,Expedito Ales
1329796,Marcelo Callado
1329794,Igor Ferreira
1329795,Ricardo Dias Gomes
3742313,Graciliano Zambonin
251725,Jorge Degas
3596194,Carlinhos Signorelli
262442,Edith Oliveira
3771937,Lecy Brandão
684917,Barroso
199004,Stefan Obermaier
406673,Dorival Caymmi
3128976,Adonias Souza Júnior
823978,Alexandre Rabaço
2445793,Wellington Moura
2445790,Viviane Godoy
2445791,Frado (2)
3662899,Soft Samba
405325,Mike Aarvold
510660,Cassio Duarte
2253104,Portinho E Sua Orquestra
4441349,Ademil
2819103,Rogério Sganzerla
1536990,Edeltrudes Marques Da Silva
4508534,Edson Cortes
397535,Amilton Godoy
4356016,Simão Nacional Orquestra
3231760,Paulo Chamusca
4356014,Chico Viola
269449,José Carlos
3182972,Verônica Casetta
2801628,João Carlos Assis Brasil
1790961,Bidu Cordeiro
3881565,Daniela Oliveira
1790963,Marlon Sette
3349896,Suely Rodrigues
4508530,Ayrton Seixas Jr
1790964,Nina Becker
4508532,Don Fla
4508533,João Ataíde
2081847,Ricardo Leite (2)
4243819,Ricardo Botelho
4243818,Jaime Moreira
4243817,Ivo de Alencar
3577654,Marcia Ferraz
4375729,Marisa Alves
329161,Hugo Fattoruso
329160,Charles Johnson (2)
368029,Jorge Aragão
329162,Ruben Rada
321323,Victor França
2761258,Luiz de França
2106536,Franco Fontana
300156,Luiz Carlos Vinhas
297260,Jamil Joanes
636575,Jorge Guimarães
2685223,Rafael Vernet
263472,Johnny Mandel
297266,Ariovaldo
1133451,Ricardo Dias (4)
981169,Alcatraz Black Band
1948512,Abd Chaffar Hammury
1948517,Ricardo Essecy
411706,Silvana
1076914,Mauro Motta
265148,Antonio Perna
3104488,Conjunto Sambacana
751097,Cristóvão Bastos
708663,Jorge Ranevsky
265145,Moacyr Albuquerque
708661,Luiz Alves
265147,Lanny
708667,Frederick Stephany
751094,Jorge Simas
708665,João Rebouças
265143,Rogério Duprat
216415,Charles
3679031,Joubert
2107804,Luiz Guilherme D'orey
854188,Daniel Bordini
1909494,Andre Midani
636572,Edu Oliveira
1184332,Marina Oliveira
662665,Marcio Mallard
3539641,Grimaldi D. Gomes
1741137,Adriana Pittigliani
2838242,Carlinhos(Bala)Gomes
364107,Slim Batteux
799175,Eugenio
583194,Rubao
799177,Zé Guilherme
1472385,Os Catedráticos
191614,Marly
471962,Alceu Valença
182168,Paulo Moura
779339,Lucas Martins
2669556,Carlos Castilho
3215223,Somax
3215224,Arley Pereira
688845,Edmundo Maciel
658353,Marinho Boffa
4226131,Carlos Milhomem
4226130,Caio Veloso
4226133,Huaska
4226132,Júlio Mucci
2288371,Marcos Hermes
326635,John Graham (2)
477394,Bill Perry (2)
791029,Zé Renato
1630458,Crispin Del Cistia
4591317,Rogério Viana
2492063,Sérgio Caetano
360330,Gonzaguinha
966154,Marku
863757,Marisa Fossa
583197,Eduardo Assad
1485212,Maurício Tagliari
583195,J.P. Soares
3967112,Antonio Jorge
1008498,Tito Madi
3967110,Hans Limmer
3967111,Chico Moreira
3887889,Voltaire Muniz de Sá
3887888,Walmar Gama De Amorim
257442,Toninho Ferragutti
856948,Magro (4)
367920,Werner Müller Und Sein Orchester
583198,Arlindo
31548,Junior
1463337,Eduardo Remalho
1630514,Ricardo Carvalheira
226423,Fernando Brant
477267,Mingo Araújo
846674,Eduardo Magallanes
3677996,Heloisa Viegas
401959,Wesley Rangel
771039,Roberto Jorge
2843640,Irmãos Valença
317191,Sivuca
3632998,Lusinete Da Hora
317192,Tutty Moreno
317195,Sergio Bardotti
1818370,Jorge Zarath
1441753,Mallu Magalhães
317196,Mauro Senise
3282623,Edgar Batista
3632995,Vasco Borges
3282625,Gino Alfonsi
3282626,José Pinto (2)
3282627,Franco Paulino
2009792,Paulo Cotrim
3639986,Wilson Rodrigues Poso
479394,Claudio Nucci
3639984,Janaina Abreu
4575525,Júlio Vicente
4575524,Irupê
701129,Waldiro Frederico Tramontano
701128,Joab Lopes Teixeira
701127,Gilberto D'Avila
539243,João Jorge
1903506,J.C. Mello
2835436,Hélcio Do Carmo
1856829,Cristiane Britto
389805,Alexandre Kassin
906211,Marcus Beaumont
906225,Julie Bassett
3787705,David Alexandre Oliveira
4201849,Orquestra Do Sindicato Dos Músicos Profissionais Do Rio De Janeiro
3789066,Dom Salvador Trio
906214,Reuben Morgan
637816,Russell Fragar
83772,Nara Leão
3366665,Augusto Lima
83770,Gal Costa
83771,Ivan Lins
4091395,Joabe Reis
910719,Ieddo Gouvea
751470,Negão
751472,Gil (6)
751473,Léo
751474,Magaita
751475,Silvio Luís Richetto
1122559,Christovam Neumann
433128,Germano Meneghel
433127,Lazinho
751479,Grande
433125,Mauro Almeida
433124,Reni Veneno
2691899,Eugenio Orlando
605992,Helio Alves
4509801,Reinaldo (3)
2819746,Roberto Nascimento
917701,Sombrinha
1911311,Missionário José
132510,J. Thomas
3283377,Nilo Sérgio Filho
725656,Garoto
725655,Rafael Azulay
2898748,"Mané Do ""Arte-Final"""
2898747,Fredd (4)
318932,Chico Batera
2898745,Michel (55)
226425,Paulo Sérgio Valle
2898743,Zé Roberto Peninha
4165189,Kadu Lambach
95088,Ron Carter
1554394,Marcelo Pompeu
3367600,Regis Danese
400767,Paulinho Da Viola
2727718,Ano Luz Design
226428,Pascoal Meirelles
1278517,Augusto César
226429,Arthur Maia
2696449,Cidinho E O Som Tropical
3822385,Luiz Mergulhão
2670530,Tadeu Valério
2670532,Giorgio Bariola
3856454,Antonio Cândido (2)
3131099,Femia Shirtliff
3649371,Mauricio Takeda
279707,Manolo Badrena
673227,Jorginho (2)
3677995,Evelyn Ferman
4195593,Glan (2)
413753,Baiano & Os Novos Caetanos
327473,Stan Agol
19134,Mario Caldato Jr.
844125,Norival Reis
844124,Darcy Da Cruz
3573635,Silvano Martins
3573630,Lavoisier Santos
3573631,Rogério Barreto
251983,DJ Cia
4163657,Bruna Valença
2004514,Juarez Barroso
844128,Alberto Arantes
3365990,Flamarion
735750,Mutinho
4581230,Diego Lyra
3764594,Osmário Estevam Júnior
4581232,Probo
3764596,Jacson Vieira
3764591,Rogério Leitum
4581235,Duda Rasta
2149630,Gabriel Bubu
736210,Niquinho
1677798,Frederiko
3772960,Sylvio Túlio Cardoso
4232248,Carolina Monza
3918,David Byrne
2221359,Pixote
4570291,Vitor Malheiros
906198,Paul Peipman
2154462,Waldir Calmon And His Orchestra
252966,Rudy Van Gelder
253028,Paulo Junqueiro
547723,Reinaldo Arias
253026,Frejat
511070,Jose Carlos
171987,Camarão
758404,Luiz Roberto
3998373,Ed Keffel
1262251,Odette Lara
2272499,MZK
3515668,Neocir
1393973,Ehud Asherie
2610681,José Mauro Pires
1402463,Ritmistas Brasileiros
3515666,Luis Guides
3511320,Clalu Serma
3515662,Angela Regina
440351,Lewis Robinson
531167,Carlos Savalla
1345948,Maria Celia
531169,Osmar Zan
3020777,J. F. Blumenschein Filho
324079,Lino Crizz
849046,Xande de Pilares
3901131,Thiago França
1938548,Ciro Ney
2123029,Roberto Cerqueira
2123028,Edson De Almeida Santos
702359,Mário Reis
382223,Dalmo Beloti
412833,Bunt Stafford-Clark
2123023,Jeferson R. Farias
2123027,Ailton Renier
2123026,Júlio Cesar
2123025,Geraldo Nazaré
2123024,Edilson Rodrigues
611870,"Nelson ""Flaco"" Padron"
369968,Tom Size
649867,Marcio Menescal
2422882,Xangô Da Mangueira
3639985,Bento H. Andreato
2100010,Didá Banda Feminina
1563790,As Gatas
2661760,Paulo Breves
95537,Johann Sebastian Bach
1360931,Sidney Morais
253433,Joe Osborn
273915,Mark Stevens (2)
1029320,Conjunto Nosso Samba
1815624,Ayrton Mugnaini Jr.
1942442,Nilo De Paula
1942441,Aldo Luiz
1712090,Zé Henrique
274890,Rita Lee
1066325,Juan Arcon
536785,Barrosinho
536783,Carlos Darcy
536782,Lucio Da Silva
536780,Abobora
3854099,Bezerra
4375735,Roberto Colossi
348405,Milton Miranda
4243808,Nalvinha
2230456,José Antonio Llop
1316721,Amaro
4243805,Ruriá
533553,Luiz Tornaghi
4243807,Roatã
253248,Jaques Morelenbaum
3626808,Penna Prearo
274096,Lu Lu Ferreira
329159,Kerry McNabb
274093,Claudio Miranda
2689260,Douglas Antunes
2689261,Gustavo Cecci
2689262,Daniel Nogueira
2689263,Cuca Ferreira
2689264,Rômulo Nardes
441913,Eddie Mordue
2244148,B Plus (2)
4225100,Tufic
1948500,Lena Frias
927177,Marcelo Maia
1948502,Ubirany
1948503,Ano Luz
1948504,Copacabana (2)
1495108,Joel Nascimento
1948507,Thadeu Valério
1755866,Fogueira
1755865,Fogueira Três
1755864,Haroldo Jobim
3577655,Marcio Werderits
3371925,José Vidal
17090,Bebel Gilberto
1184329,Hugo Leite
1184326,Abdula
1184327,Mombaça
1184320,Nicolas Stawski
3725005,Mauricio A. Rigoni
1184323,Sergio Picciani
14045,Two Man Sound
1907811,Luiz Pessanha
4573584,Mestre Esmê
4579913,Dunga (5)
2097014,Chico Anysio
1988240,Alejandro Ramírez
4573583,Syles E Seu Conjunto
4175122,Marc Chillet
558247,Rafael Rocha
3931362,Dalton De Luca
2594217,Joel Do Bandolim
307942,Bernie Grundman
232216,Arnaldo Saccomani
4557816,Nana (39)
294306,Caterina Valente
3976703,Jair Santos
1818527,Geraldo Vaspar
703557,Novelli
1157395,José Milton
1157397,Luiz Ayrão
315789,Vinicius De Moraes
315787,Nelson Motta
315784,Zimbo Trio
315785,Rubens Barsotti
481057,Abel Ferreira
4591319,João Carlos Ribeiro
2440513,Cristina Berio
2209463,Gabriel Bahlis
772123,Claudio Farias
772122,Wilson Medeiros
772125,Vaner Alaimo
772124,Cilene Roso
1914293,Giovanni Bianco
4585728,Satyro de Almeida
3527302,Lilian Sapucahy
322413,Joy Yates
4394199,Eduardo Vasconcelos (2)
4394198,Aline Alves
2017907,Bruno Batista
2422734,Aracy Côrtes
4367168,Alberto Gandelman
1019832,Geraldo Bongô
1355841,Jeff Sabbag
1355840,Endrigo Bettega
1355842,Mário Conde
1731,Randall
2340736,Swab (2)
1945133,Thais Do Amaral
2083303,Geysa Adnet
2083302,Maysa Chebabi
2083305,Gê Alves Pinto
2083304,Flávia Oliveira
2192333,Zé Nigro
2340735,Zeca Da Cuica
1901183,Ronaldo Viana
172875,Joe Davis
3723376,Gastão Junior
718485,Tony Mason (3)
2158102,Paulao
3031973,Waldomiro
320286,Cyro Pereira
2011065,Tárik de Souza
375293,Pupillo (2)
2011066,José Roberto Cruz
254830,Los Hermanos (3)
417851,Nonato Y Su Conjunto
2294150,"Messias, Renato E Castro"
2070373,Katsunori Tanaka
1856830,Leticia Ivo
1856832,Josie Fernandes
2294151,Ana Amélia Macedo
2300809,Livio Campos
1467935,Vidal Franca
533958,Luizão
1794724,Guti Carvalho
83741,Johnny Alf
83740,Eumir Deodato
610224,Pierre Watteau
1354648,Osmar Furtado
1354649,Cesar (8)
610223,Eduardo Chermont
1613272,Lenita Bruno
1725429,Paulo Sérgio
182193,José Mauro
89907,Liminha
2666999,Paulo Salomâo
1022719,Fluxo
143041,Adam Kidron
23109,Victor
662232,Aldir Blanc
751469,Silvia Araújo
751467,Bira (3)
751466,Gilmário Macaé
4012433,"Richard Zirinsky, Jr"
447686,Roberto Menescal E Seu Conjunto
863759,Solange Rosa
863758,Tavinho Fialho
751461,Tania Lemke
751460,Ubaldo Versolatto
89696,Ronald Mesquita
4322535,Aloisio Silva
3777256,Andréa Lima
2491191,"Carlos ""Cacá"" Lima"
3001308,Fausto Canova
2491190,Passo Torto
3813893,Francisco Falcon
59187,Cibelle
1338919,Márcio
2898758,Vera Coutinho
751476,Francoise
1036888,Takayoshi Manabe
1724265,Elias Muniz
2898755,Tenílson
2898756,Quirino
1724266,Marlene Mattos
1338916,João Da Bahiana
2898751,Toninho Pinheiro
2898752,François (17)
1036880,Bartolo
751478,Ringo (9)
3456228,Lêca Do Atabaque
1731688,João Baptista
433126,Tania Santana
1352526,Teresa Cristina
1926093,Almaz (3)
3343859,Carlos Mancuso
78,Azymuth
524621,Claudio Jorge
2292609,Julio Ortiz
3456223,Carlinhos Do Repique
3887270,Fernando Melo
4508586,Gesiel Nascimento
2112919,Hugo Belardi
4142134,Wanderson Martins
4142135,Felipe (18)
4142133,Marcos Alcides Esgoleba
4142131,Carlinhos Dr.
2691972,Nabar
2691976,Unacam
2691978,Toco Preto
906200,Steve McPherson
1233105,Luiz Caldas
3573642,Luís Carlos Adan
3030383,Turma Da Gafieira
2219742,Eddie Moyna
792993,Roberto Roberti
2823457,Eduardo Clark
358131,Maria Toledo
3742314,Luis Piazzetta
127402,Peter White
1978530,Paulo Cesar Succar
3787704,Flávia Souza Lima
979567,Pedro Fontanari Filho
4039294,Rick Warm
4039293,Junior Aguiar
695833,Ricardo Galeno
3013798,Bokaloka
2182938,André Jungman
979568,Jorge Alberto Pino
702213,Nonato Buzar
4470441,Conjunto Baluartes
3695943,Luizão Paiva
312496,Marcelo Sussekind
492681,Marilia Medalha
340321,Maria Creuza
2124838,Lucio (3)
1059899,Cosme Do Pandeiro
359082,Dick Bogert
3441371,Toca Do Coelho
706774,Jurandir
3441372,Carlinhos Kaskata's
1059893,Roque Do Plá
1059892,Adylson Godoy
338349,Paulinho Boca De Cantor
1059890,Edson Menezes
2392760,Tenério Jr.
1059894,Laelso Da Cuica
531171,Bibi Ferreira
2135019,Maurício Quadrio
2440525,Marciso Carvalho
3290187,Genaro Da Bahia
1345952,"Carlinhos ""Pandeiro De Ouro"""
706762,Velha Guarda da Mangueira
1171536,Roberto Sion
1938550,Marcos Antonio Galvao
3389907,Carla Perez
1938552,Paulo Leivas
2414665,Orquestra RGE
706764,Mário Guida
842560,Kenny Baker
289429,Rubinho
2154877,Ailton Reiner
3596191,Gabriel Aguiar
906204,Karen Hammond
706766,Nelson Sargento
889041,Chiquinho de Moraes
2123031,Luiz Assis
2123032,Washington Luis S. Santos
289425,Altamir Téa Bueno Salinas
1976874,Marcelo Valezi
289427,Alexandre Ramirez
2154879,Ramos De Jesus
3596189,Felipe Reznik
3596188,Marcos Ozzellin
632716,Branca Di Neve
1354073,Marco Basílio
1354072,Alessandro Cardoso
527194,Tommy Whittle
1354075,Evandro Lima
1354074,Marquinhos China
376076,Laudir de Oliveira
4271223,Antonio Luiz (3)
2898744,Pecci
215605,Wilson Simonal
69072,Daniela Mercury
671000,Bob Archibald
135191,Bill Haley
510448,É O Tchan
409412,Tomas Improta
14077,Milton Banana
3231762,Daniela Tourinho
490049,Sérgio Sampaio
490048,Humberto Teixeira
3041018,Mairton Bahia
3041019,Dino Cesar Faria
1381909,Passarinho
3625955,Adelmo Tenório
1881329,Pedro Luis
3245748,Sebastião Fonseca
688316,David Corsos
1721427,Tunai
688318,Gabriel Moura
3245743,Trio Surdina
1881322,Arthur Dutra
1657634,Cezar Mendes
3646224,Gregorio Goulart
1881326,Pantico Rocha
1948534,André Teixeira (2)
2135346,Fafa Lemos And His Orchestra
1077514,Luís Bolacha
252819,Gene Byrd
1079042,Mauricio Fleury
3921191,Gilliat Pinto
902050,Gilmar Bolla Oito
198451,Pena Schmidt
2185119,Gabriel Wickbold
981148,Bolão
4569264,Sérgio Rouver
1237939,Julio Barbosa
2185117,Poli Brandani
358469,Beth Carvalho
981145,Renaldo Maziero
3696163,Wellington Coelho
2257406,Ramon Sanahuja
400053,André Werneck
3448520,Jatoba
2320325,A Turma Da Pilantragem
2257409,Tebaldo
1184319,Mariana Jorge
164519,Pierluigi Giombini
4269722,Nerize Paiva
3700931,Maurilio E Barreto
2635757,Núbia Lafayette
1184313,Douglas Nascimento
1184312,Fábio Miudinho
1184315,Marquinhos Nascimento
1184314,Julien Martins
1184316,Max Junior (2)
267704,Paul Mazzolini
255082,Raulzinho
255083,Aurino Ferreira
255080,Edison Machado
255084,Edson Maciel
255085,Sebastião Neto
899090,Jorge Lima Menezes
121068,Claudia
4269720,Conjunto Mocambo
1256766,Guio De Morais
2177569,Chris Perry (8)
2586092,Ruth Freihof
3265014,Nelson Mielnik
2857921,Walmir Teixeira
315799,Ricardo Rente
315798,Tobi (4)
3265012,Ernst Palenewen
3265013,Ronaldo Mazziero
3247678,Jacinto José
315794,MPB4
315796,Roberto Santana
1926588,Jorge Ben Trio
315790,Aloysio De Oliveira
315792,Perinho Albuquerque
3431022,Waldir Santos
4440760,Os Satélites
207963,Golden Boys
3088402,Capacete
2109128,Wagner (12)
2689259,Décio 7
2689258,Bixiga 70
58353,Sérgio Mendes & Brasil '66
4575431,Peninha Imagem
2294919,Braguinha
326066,Roberto Bastos Pinheiro
4163655,Pedro Gerardo (2)
2030768,Ibere Gomes
30486,Stan Getz
2355986,Sutinho
2355985,Flavio Neves
1721805,João Batista
3053632,Francisco Inácio
552932,Copinha
4425582,Barrozo
552937,Alfredo Bessa
2830799,M. Rocha
2130102,Antonio Barrozo
2119386,Hermes Contesini
143878,Simone Moreno
115635,Erich
487265,Don Lusher
3215681,Zequinha
939769,Bruno Trocoli
4569284,Hariton Nathanailidis
2622285,Juarez Araújo
164486,Jacques
1614498,Alberto Das Neves
2312365,Júlio Teixeira
432454,Prateado
432455,Grupo Ke-Ki-Ha
2369696,Wanderley De Olanda
2369697,Jorginho Do Império
432453,Lobão Ramos
4121572,Tobias (38)
1787653,Airton Lima Barbosa
525292,Mark Fraunfelder
84408,Robbie
533961,Paulinho Braga
533962,Marçal
533963,Bira da Silva
533965,Doutor
533969,Luigi Hoffer
417860,Osmar Milito
416599,Suka
3594060,Jauperi
356210,Luizao Dantas
169989,Eberhard Weber
183340,Marlene
591167,Ed Cortes
591162,Edmilson Capelupi
591163,Nahor Gomes
3151146,Marcelo Faustini
4502149,Sepé Tiarajú De Los Santos
76653,Lorenza Johnson
3065949,Perto Da Selva Produções
863760,Ricardo Cristaldi
226971,Kaoma
863763,Nina Pancevski
584361,Carlos Oliva
1256883,Norman Keller (2)
2643270,David Ganc
1720623,Evaldo Santos
1633834,Carlinhos Vergueiro
206367,Waguinho
3537024,Fernando Rebelo
59406,Baden Powell
4204571,Mazolinha
2898769,"Valtinho Do ""Arte-Final"""
2898768,Nahor
881918,Fernando Carvalho
3946279,Carlos Moura (2)
2898761,Cacá (2)
2898762,Pérsia
4182943,Hélio Santos
2898764,Renato Pomba-Gira
4332320,Alberto Vilar
1354119,Ferreti
751078,Marcílio Lopes
751079,Ize Sanz
718702,Zé Luiz
751074,Mello Menezes
751075,Ovídio Brito
751076,Dirceu Leite
751077,Paulo César Pinheiro
751070,Rixa
3646229,Luca Maciel
751072,Analimar
564073,Alexandre Silva Martins
2035593,Calixto Corazza
2175717,Robson Souza
1488799,Jorge Davidson
2617953,Maria Gil
751096,Marcos Esguleba
2514554,Mafra
662662,Jesuina Passaroto
662664,Paulo Sérgio Santos
751093,Ivan (14)
751091,José Sartori
662668,Bernardo Bessler
662669,João Lyra
751099,Walter Alfaiate
831603,Os Caretas
1906971,Jorge Nascimento
1487907,Primo Trio
3328933,Mart'nália
257153,Dean
2760167,A Parede
1170050,Daniel (34)
1490763,Alexandre Maurel
750412,Iran Fortuna
750415,Demétrio
750414,Sérgio Sá
750417,Arlindo Bonadio
318939,Durval Ferreira
318936,Roberto De Carvalho
318935,Raimundo Fagner
393641,Banda Reflexu's
318933,Fausto Nilo
435642,Felipe Tichauer
318931,Guti
319931,Joachim Ernst Berendt
3557767,Julie Sayers
2811606,Getúlio Júnior
3764574,Felipe Julian
3764573,Adriana Aranha
1537027,Pedro Amorim
319932,Elizeth Cardoso
326644,Bob Efford
1455334,Daniel Farias
1455335,Swami Jr
3608764,Flávio Goulart
856734,João Nogueira
326082,Claudio Slon
603532,Jane Duboc
3458268,Jurema de Cândia
456265,Paulinho Tapajós
3786989,Ronny Bueno
2846710,Sergio Albach
896490,Ruben Fuentes
1059888,Pintacuda Do Cavaco
3786986,Oliver Pellet
735751,Gloria Piccioni
906210,Donia Makedonez
3573639,Putuca
3315415,Alex Meireles
3408341,Jhones Silva
1285436,Dirceu
3786985,Marcio Schuster
2914382,Marcio Malard
1874512,Valdir Siqueira Da Silva
505070,Jovino Santos Neto
4581233,Saulo Santos
684927,Renato Teixeira
551782,Leci Brandão
684924,Nelson Cavaquinho
1361158,Aladim
643303,Pedro Luís E A Parede
88228,Flora Purim
