"272899","30703","Mastered By","Tom Coyne","Elis Regina","Elis & Tom"
"553677","30703","Mixed By [2004]","Luis Paulo Serafim","Elis Regina","Elis & Tom"
"2313205","30703","Photography By","Nelson Mascarenhas","Elis Regina","Elis & Tom"
"216815","30703","Piano","César Camargo Mariano","Elis Regina","Elis & Tom"
"216815","30703","Producer [2004]","César Camargo Mariano","Elis Regina","Elis & Tom"
"2851679","30703","Producer [2004]","Jardel Giúdice Maluf","Elis Regina","Elis & Tom"
"2851678","30703","Producer [Director 2004]","Regina Knapp","Elis Regina","Elis & Tom"
"315790","30703","Producer [Director]","Aloysio De Oliveira","Elis Regina","Elis & Tom"
"27991","30703","Vocals, Piano, Guitar","Antonio Carlos Jobim","Elis Regina","Elis & Tom"
"727289","491361","Bass","Dengue","Céu","Caravana Sereia Bloom"
"779339","491361","Bass","Lucas Martins","Céu","Caravana Sereia Bloom"
"2443276","491361","Drums","Bruno Buarque","Céu","Caravana Sereia Bloom"
"375293","491361","Drums","Pupillo (2)","Céu","Caravana Sereia Bloom"
"489105","491361","Flute, Keyboards, Guitar, Vibraphone, Electric Piano [Wurlitzer]","Dustan Gallas","Céu","Caravana Sereia Bloom"
"375289","491361","Guitar","Fernando Catatau","Céu","Caravana Sereia Bloom"
"1902599","491361","Guitar","Lúcio Maia","Céu","Caravana Sereia Bloom"
"2852653","491361","Tenor Saxophone","Thiago França","Céu","Caravana Sereia Bloom"
"591163","491361","Trumpet, Flugelhorn","Nahor Gomes","Céu","Caravana Sereia Bloom"
"925080","491361","Vibraphone, Programmed By","Gui Amabis","Céu","Caravana Sereia Bloom"
"2852652","491361","Vocals","Negresko Sis","Céu","Caravana Sereia Bloom"
"1359894","491361","Whistling, Acoustic Guitar","Edgard B. Poças","Céu","Caravana Sereia Bloom"
"3677239","8029","Remix","DJ Luciano (3)","Jamiroquai","Corner Of The Earth (DJ Luciano Remix)"
"1193537","393411","Accordion","Chiquinho do Acordeon","Francis Hime","Se Porém Fosse Portanto"
"1624318","393411","Alto Saxophone","Netinho (2)","Francis Hime","Se Porém Fosse Portanto"
"2526291","393411","Art Direction","Vera Roesler","Francis Hime","Se Porém Fosse Portanto"
"2687602","393411","Artwork","Tuninho De Paula","Francis Hime","Se Porém Fosse Portanto"
"703557","393411","Bass","Novelli","Francis Hime","Se Porém Fosse Portanto"
"257966","393411","Bass","Wilson das Neves","Francis Hime","Se Porém Fosse Portanto"
"896172","393411","Cello [Solo]","Alceu De Almeida Reis","Francis Hime","Se Porém Fosse Portanto"
"896172","393411","Cello [String Orchestra]","Alceu De Almeida Reis","Francis Hime","Se Porém Fosse Portanto"
"2030768","393411","Cello [String Orchestra]","Ibere Gomes","Francis Hime","Se Porém Fosse Portanto"
"662665","393411","Cello [String Orchestra]","Marcio Mallard","Francis Hime","Se Porém Fosse Portanto"
"1710301","393411","Cello [String Orchestra]","Watson Clis","Francis Hime","Se Porém Fosse Portanto"
"1193541","393411","Clarinet","Jose Botelho","Francis Hime","Se Porém Fosse Portanto"
"4206650","393411","Classical Guitar","Jorge Luiz (3)","Francis Hime","Se Porém Fosse Portanto"
"355715","393411","Classical Guitar","Nelson Angelo","Francis Hime","Se Porém Fosse Portanto"
"1782327","393411","Cover, Photography","Cafi","Francis Hime","Se Porém Fosse Portanto"
"257966","393411","Drums","Wilson das Neves","Francis Hime","Se Porém Fosse Portanto"
"1604776","393411","Engineer [Engenheiro De Som]","Nolan Leve","Francis Hime","Se Porém Fosse Portanto"
"861571","393411","Engineer, Technician [Téchnico De Mixagem]","Don Lewis (2)","Francis Hime","Se Porém Fosse Portanto"
"340323","393411","Executive-Producer, Producer [Direção De Estúdio], Producer [Direção De Mixagem]","Olivia Hime","Francis Hime","Se Porém Fosse Portanto"
"297259","393411","Flugelhorn","Marcio Montarroyos","Francis Hime","Se Porém Fosse Portanto"
"1193535","393411","Flute","Celso Woltzenlogel","Francis Hime","Se Porém Fosse Portanto"
"552932","393411","Flute","Copinha","Francis Hime","Se Porém Fosse Portanto"
"1605724","393411","Flute","Franklin (5)","Francis Hime","Se Porém Fosse Portanto"
"564062","393411","Flute","Jorge Ferreira Da Silva","Francis Hime","Se Porém Fosse Portanto"
"1787635","393411","French Horn","Geraldo Pereira Mello","Francis Hime","Se Porém Fosse Portanto"
"4206649","393411","French Horn","Zdenek Schwab","Francis Hime","Se Porém Fosse Portanto"
"257964","393411","Guitar [Two-string]","Neco","Francis Hime","Se Porém Fosse Portanto"
"2195694","393411","Mixed By","Ieddo Gouveia","Francis Hime","Se Porém Fosse Portanto"
"917895","393411","Percussion","Ariovaldo Contesini","Francis Hime","Se Porém Fosse Portanto"
"629858","393411","Percussion","Chacal","Francis Hime","Se Porém Fosse Portanto"
"318932","393411","Percussion","Chico Batera","Francis Hime","Se Porém Fosse Portanto"
"1294317","393411","Percussion","Hermes (6)","Francis Hime","Se Porém Fosse Portanto"
"465370","393411","Producer [Direção De Produção]","Guto Graça Mello","Francis Hime","Se Porém Fosse Portanto"
"1624318","393411","Soprano Saxophone","Netinho (2)","Francis Hime","Se Porém Fosse Portanto"
"1948521","393411","Surdo","Nei (2)","Francis Hime","Se Porém Fosse Portanto"
"629858","393411","Tamborim","Chacal","Francis Hime","Se Porém Fosse Portanto"
"1389777","393411","Technician [Assistente De Estúdio]","Antonio Carlos (2)","Francis Hime","Se Porém Fosse Portanto"
"782523","393411","Technician [Assistente De Estúdio]","Felipe Nery","Francis Hime","Se Porém Fosse Portanto"
"1362994","393411","Technician [Assistente De Estúdio]","Jorge Teixeira (2)","Francis Hime","Se Porém Fosse Portanto"
"1490777","393411","Technician [Assistente De Estúdio]","João Maria","Francis Hime","Se Porém Fosse Portanto"
"3365990","393411","Trombone","Flamarion","Francis Hime","Se Porém Fosse Portanto"
"1053034","393411","Trombone","João Luiz","Francis Hime","Se Porém Fosse Portanto"
"878625","393411","Trombone","Manoel","Francis Hime","Se Porém Fosse Portanto"
"297259","393411","Trumpet","Marcio Montarroyos","Francis Hime","Se Porém Fosse Portanto"
"2340737","393411","Trumpet","Maurilio","Francis Hime","Se Porém Fosse Portanto"
"4206648","393411","Trumpet","Niltinho (2)","Francis Hime","Se Porém Fosse Portanto"
"896178","393411","Viola [String Orchestra]","Arlindo Penteado","Francis Hime","Se Porém Fosse Portanto"
"2670306","393411","Viola [String Orchestra]","Fidelis (3)","Francis Hime","Se Porém Fosse Portanto"
"708667","393411","Viola [String Orchestra]","Frederick Stephany","Francis Hime","Se Porém Fosse Portanto"
"2670528","393411","Viola [String Orchestra]","Maria Léa Magalhães","Francis Hime","Se Porém Fosse Portanto"
"708658","393411","Violin [String Orchestra, First Violin]","GianCarlo Pareschi","Francis Hime","Se Porém Fosse Portanto"
"732879","393411","Violin [String Orchestra]","Aizik Geller","Francis Hime","Se Porém Fosse Portanto"
"896165","393411","Violin [String Orchestra]","Alfredo Vidal","Francis Hime","Se Porém Fosse Portanto"
"2060164","393411","Violin [String Orchestra]","Alvaro Vetero","Francis Hime","Se Porém Fosse Portanto"
"2670484","393411","Violin [String Orchestra]","André Charles Guetta","Francis Hime","Se Porém Fosse Portanto"
"4206647","393411","Violin [String Orchestra]","Bailon Francisco Pinto","Francis Hime","Se Porém Fosse Portanto"
"896177","393411","Violin [String Orchestra]","Carlos Eduardo Hack","Francis Hime","Se Porém Fosse Portanto"
"896163","393411","Violin [String Orchestra]","Jorge Faini","Francis Hime","Se Porém Fosse Portanto"
"1193536","393411","Violin [String Orchestra]","Jose Lana","Francis Hime","Se Porém Fosse Portanto"
"662680","393411","Violin [String Orchestra]","José Alves (2)","Francis Hime","Se Porém Fosse Portanto"
"2670304","393411","Violin [String Orchestra]","Luis Carlos (5)","Francis Hime","Se Porém Fosse Portanto"
"1554394","393411","Violin [String Orchestra]","Marcelo Pompeu","Francis Hime","Se Porém Fosse Portanto"
"1787639","393411","Violin [String Orchestra]","Robert Arnaud","Francis Hime","Se Porém Fosse Portanto"
"896168","393411","Violin [String Orchestra]","Virgilio Arraes F.","Francis Hime","Se Porém Fosse Portanto"
"662674","393411","Violin [String Orchestra]","Walter Hack","Francis Hime","Se Porém Fosse Portanto"
"2889547","393411","Violin [String Orchestra]","Wilson Teodoro","Francis Hime","Se Porém Fosse Portanto"
"340323","393411","Vocals","Olivia Hime","Francis Hime","Se Porém Fosse Portanto"
"681292","884460","Bass","Nico Assumpção","Vitor Ramil","Tango"
"392247","884460","Drums","Carlos Bala","Vitor Ramil","Tango"
"314265","884460","Guitar","Hélio Delmiro","Vitor Ramil","Tango"
"2856608","884460","Guitar","Paulo Supekovia","Vitor Ramil","Tango"
"694986","884460","Keyboards","Gilson Peranzzetta","Vitor Ramil","Tango"
"591168","884460","Keyboards, Piano","Dudú Trentin","Vitor Ramil","Tango"
"1763310","884460","Keyboards, Piano","Luiz Avellar","Vitor Ramil","Tango"
"297257","884460","Saxophone","Leo Gandelman","Vitor Ramil","Tango"
"297259","884460","Trumpet, Flugelhorn","Marcio Montarroyos","Vitor Ramil","Tango"
"531167","465904","Mastered By","Carlos Savalla","Tom Zé","Estudando O Samba / Se O Caso É Chorar"
"533969","465904","Mastered By","Luigi Hoffer","Tom Zé","Estudando O Samba / Se O Caso É Chorar"
"2770242","393407","Artwork","Daeco","Guilherme Arantes","Amanhã"
"2294114","393407","Photography By","Paulo Vasconcellos","Guilherme Arantes","Amanhã"
"2857942","393407","Producer","Augusto César Nogueira De Carvalho","Guilherme Arantes","Amanhã"
"1724640","393407","Producer","Fernando Adour","Guilherme Arantes","Amanhã"
"1807849","393407","Producer","Gregorio Gomes Nogueira","Guilherme Arantes","Amanhã"
"89907","393407","Producer","Liminha","Guilherme Arantes","Amanhã"
"89907","83724","A&R","Liminha","Gilberto Gil","Re"
"2073851","83724","Art Direction","Rogerio Cavalcanti","Gilberto Gil","Re"
"2862884","83724","Artwork","VS Scala","Gilberto Gil","Re"
"695794","83724","Lacquer Cut By","José Oswaldo Martins","Gilberto Gil","Re"
"1157984","400768","Arranged By [Base]","Dori Caymmi (2)","Raul Seixas","Por Quem Os Sinos Dobram"
"1893533","400768","Arranged By [Base]","Paulo César Barros","Raul Seixas","Por Quem Os Sinos Dobram"
"1893533","400768","Bass","Paulo César Barros","Raul Seixas","Por Quem Os Sinos Dobram"
"245189","400768","Drums","Mamao","Raul Seixas","Por Quem Os Sinos Dobram"
"3635598","400768","Drums","Pedrinho (3)","Raul Seixas","Por Quem Os Sinos Dobram"
"1007777","400768","Drums","Picolé","Raul Seixas","Por Quem Os Sinos Dobram"
"309844","400768","Flute","Danilo Caymmi","Raul Seixas","Por Quem Os Sinos Dobram"
"526322","400768","Guitar","Rick Ferreira","Raul Seixas","Por Quem Os Sinos Dobram"
"297262","400768","Guitar","Robson Jorge","Raul Seixas","Por Quem Os Sinos Dobram"
"297267","400768","Guitar","Sergio Dias","Raul Seixas","Por Quem Os Sinos Dobram"
"1157984","400768","Guitar [Acoustic]","Dori Caymmi (2)","Raul Seixas","Por Quem Os Sinos Dobram"
"2860409","400768","Keyboards","Dom Charlie","Raul Seixas","Por Quem Os Sinos Dobram"
"1788073","400768","Producer","Gastão Lamounier","Raul Seixas","Por Quem Os Sinos Dobram"
"1888001","400768","Saxophone","Oberdan Magalhães","Raul Seixas","Por Quem Os Sinos Dobram"
"263472","346760","Arranged By, Conductor","Johnny Mandel","João Gilberto","Brasil"
"627138","346760","Artwork By [Art Direction, Design]","Rogério Duarte","João Gilberto","Brasil"
"1463337","346760","Engineer [Assistant]","Eduardo Remalho","João Gilberto","Brasil"
"1423538","346760","Engineer [Assistant]","Russell Bracher","João Gilberto","Brasil"
"859641","346760","Engineer [Recording, Mixing]","Célio Martins","João Gilberto","Brasil"
"311945","346760","Engineer [Recording, Mixing]","Joel Moss","João Gilberto","Brasil"
"0","346760","Executive Producer","Guto Graça Mello, Krikor Tcherkesian, André Midani","João Gilberto","Brasil"
"1604530","2493124","Arranged By, Conductor","Maestro Gaya","Ivon Curi","O Talento"
"736811","2493124","Directed By [Musical Director]","Lindolfo Gaya","Ivon Curi","O Talento"
"1662921","2493124","Engineer","Dacy","Ivon Curi","O Talento"
"1010955","2493124","Engineer","Nivaldo Duarte","Ivon Curi","O Talento"
"650446","2493124","Engineer","Toninho Barbosa","Ivon Curi","O Talento"
"3865681","2493124","Engineer","Zilmar De Araujo","Ivon Curi","O Talento"
"1362994","2493124","Engineer [Mixing]","Jorge Teixeira (2)","Ivon Curi","O Talento"
"1840023","2493124","Layout","Joel Cocchiararo","Ivon Curi","O Talento"
"2288357","2493124","Photography By","Alexandre De Souza Lima","Ivon Curi","O Talento"
"348405","2493124","Producer","Milton Miranda","Ivon Curi","O Talento"
"1052915","2493124","Producer [Assistant]","Paulo Gesta","Ivon Curi","O Talento"
"1517971","2493124","Technician","Willy Paiva Moreira","Ivon Curi","O Talento"
"1301978","2493124","Technician","Z. J. Merky","Ivon Curi","O Talento"
"702213","683674","Co-producer","Nonato Buzar","Silvio Cesar","Silvio Cesar"
"14071","683674","Conductor","Dom Salvador","Silvio Cesar","Silvio Cesar"
"123471","683674","Conductor","Egberto Gismonti","Silvio Cesar","Silvio Cesar"
"257968","683674","Conductor","Geraldo Vespar","Silvio Cesar","Silvio Cesar"
"2076078","683674","Conductor","Hugo Bellard","Silvio Cesar","Silvio Cesar"
"736811","683674","Conductor","Lindolfo Gaya","Silvio Cesar","Silvio Cesar"
"170270","683674","Conductor","Meirelles","Silvio Cesar","Silvio Cesar"
"140234","683674","Conductor","Roberto Menescal","Silvio Cesar","Silvio Cesar"
"1301978","683674","Engineer","Z. J. Merky","Silvio Cesar","Silvio Cesar"
"1840023","683674","Layout","Joel Cocchiararo","Silvio Cesar","Silvio Cesar"
"1362994","683674","Mixed By","Jorge Teixeira (2)","Silvio Cesar","Silvio Cesar"
"2866444","683674","Photography By","Lenita Perroy","Silvio Cesar","Silvio Cesar"
"1604530","683674","Producer","Maestro Gaya","Silvio Cesar","Silvio Cesar"
"1010955","683674","Recorded By","Nivaldo Duarte","Silvio Cesar","Silvio Cesar"
"650446","683674","Recorded By","Toninho Barbosa","Silvio Cesar","Silvio Cesar"
"2866443","683674","Recorded By","Zilmar Araujo","Silvio Cesar","Silvio Cesar"
"348405","683674","Supervised By","Milton Miranda","Silvio Cesar","Silvio Cesar"
"1517971","683674","Technician","Willy Paiva Moreira","Silvio Cesar","Silvio Cesar"
"2009432","400277","Acoustic Guitar","Lanny Gordin","Jards Macalé","Jards Macalé"
"2009432","400277","Arranged By","Lanny Gordin","Jards Macalé","Jards Macalé"
"317192","400277","Arranged By","Tutty Moreno","Jards Macalé","Jards Macalé"
"2009432","400277","Bass","Lanny Gordin","Jards Macalé","Jards Macalé"
"2178982","400277","Cover","Luciano Figueiredo","Jards Macalé","Jards Macalé"
"3635642","400277","Cover","Oscar Ramos (3)","Jards Macalé","Jards Macalé"
"317192","400277","Drums","Tutty Moreno","Jards Macalé","Jards Macalé"
"1610544","400277","Engineer","Joaquim Figueira","Jards Macalé","Jards Macalé"
"869518","400277","Engineer","João Moreira","Jards Macalé","Jards Macalé"
"1725429","400277","Engineer","Paulo Sérgio","Jards Macalé","Jards Macalé"
"730542","400277","Executive-Producer","Guilherme Araujo","Jards Macalé","Jards Macalé"
"3635644","400277","Lacquer Cut By","Will Cutter","Jards Macalé","Jards Macalé"
"2823457","400277","Photography By","Eduardo Clark","Jards Macalé","Jards Macalé"
"348405","393411","Directed By","Milton Miranda","Francis Hime","Francis Hime"
"1604530","393411","Directed By [Director Musical]","Maestro Gaya","Francis Hime","Francis Hime"
"2877218","83763","Artwork [Cd Release]","Vanessa Stepanenko","Caetano Veloso","Jóia"
"1942441","83763","Artwork [Cover]","Aldo Luiz","Caetano Veloso","Jóia"
"1669768","83763","Engineer [Recording Assistant]","Paulo Sergio (2)","Caetano Veloso","Jóia"
"799177","83763","Engineer [Recording Assistant]","Zé Guilherme","Caetano Veloso","Jóia"
"869518","83763","Engineer [Recording]","João Moreira","Caetano Veloso","Jóia"
"533969","83763","Engineer [Recording]","Luigi Hoffer","Caetano Veloso","Jóia"
"1610544","83763","Mastered By","Joaquim Figueira","Caetano Veloso","Jóia"
"869518","83763","Mixed By","João Moreira","Caetano Veloso","Jóia"
"2877219","83763","Photography By","João Castrioto","Caetano Veloso","Jóia"
"315792","83763","Producer [Direction]","Perinho Albuquerque","Caetano Veloso","Jóia"
"576697","511976","Producer","Max Pierre","Fábio Jr.","Intuição"
"3282635","961600","Artwork By [Fototipo]","Nicolau","Toquinho & Vinicius","O Poeta E O Violão"
"3725005","961600","Artwork By [Litography]","Mauricio A. Rigoni","Toquinho & Vinicius","O Poeta E O Violão"
"157480","961600","Featuring","Luis Bacalov","Toquinho & Vinicius","O Poeta E O Violão"
"317195","961600","Featuring","Sergio Bardotti","Toquinho & Vinicius","O Poeta E O Violão"
"529221","83770","Accordion","Dominguinhos","Gal Costa","Índia"
"708661","83770","Acoustic Bass","Luiz Alves","Gal Costa","Índia"
"167876","83770","Arranged By, Directed By","Arthur Verocai","Gal Costa","Índia"
"2880523","83770","Design","Edinizio Ribeiro","Gal Costa","Índia"
"1437852","83770","Directed By","Mario Tavares","Gal Costa","Índia"
"265143","83770","Directed By [Musical Direction Re-creation Of ""India""]","Rogério Duprat","Gal Costa","Índia"
"320793","83770","Drums","Roberto Silva","Gal Costa","Índia"
"533969","83770","Engineer","Luigi Hoffer","Gal Costa","Índia"
"450999","83770","Engineer","Marcus Vinicius","Gal Costa","Índia"
"140234","83770","Guitar","Roberto Menescal","Gal Costa","Índia"
"83766","83770","Guitar","Toninho Horta","Gal Costa","Índia"
"83724","83770","Guitar, Guitar [12 String], Directed By [Musical Direction]","Gilberto Gil","Gal Costa","Índia"
"5262","83770","Organ","Tenorio Jr.","Gal Costa","Índia"
"320796","83770","Organ","Wagner Tiso","Gal Costa","Índia"
"629858","83770","Percussion","Chacal","Gal Costa","Índia"
"318932","83770","Percussion, Effects","Chico Batera","Gal Costa","Índia"
"2511982","83770","Photography By","Antonio Guerreiro","Gal Costa","Índia"
"2880524","83770","Photography By","Mario Luiz T. De Carvalho","Gal Costa","Índia"
"730542","83770","Producer","Guilherme Araujo","Gal Costa","Índia"
"226429","884460","Bass","Arthur Maia","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"297260","884460","Bass","Jamil Joanes","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"681292","884460","Bass","Nico Assumpção","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"320796","884460","Conductor, Keyboards","Wagner Tiso","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"1563772","884460","Drums","Jurim Moreira","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"62065","884460","Drums","Robertinho Silva","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"397008","884460","Guitar","Vitor Biglione","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"694986","884460","Keyboards","Gilson Peranzzetta","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"329161","884460","Keyboards","Hugo Fattoruso","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"2882339","884460","Keyboards","Luiz Avelar","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"2123763","884460","Percussion","Pery Souza","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"893599","884460","Percussion","Repolho","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"317196","884460","Saxophone","Mauro Senise","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"1718545","884460","Saxophone","Zé Nogueira","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"1361157","884460","Violin [And Orocongo]","Kleiton Ramil","Vitor Ramil","A Paixão De V Segundo Ele Próprio"
"588991","1157693","Vocals","Silvia Maria","Walter Franco","Tema Do Hospital"
"465370","23475","Producer","Guto Graça Mello","Djavan","Pétala"
"29957","23475","Producer","Ronnie Foster","Djavan","Pétala"
"700886","553191","Remix","Charles Gavin","Secos & Molhados","73/74 - Série Dois Momentos"
"2042586","553191","Remix","Francisco Luis Russo","Secos & Molhados","73/74 - Série Dois Momentos"
"401260","393641","Producer","Antonio Fernandes","Banda Reflexu's","Kabiessele"
"465314","59406","Arranged By","Jean-Michel Defaye","Baden Powell","Baden Powell"
"308692","59406","Baritone Saxophone","Pierre Gossez","Baden Powell","Baden Powell"
"2891256","59406","Bass","Cesario Alvim","Baden Powell","Baden Powell"
"1015231","59406","Drums","Nelson Serra De Castro","Baden Powell","Baden Powell"
"328191","59406","Flute","Raymond Guiot","Baden Powell","Baden Powell"
"612608","59406","Mastered By [Cutting Masters]","Dominique Samarcq","Baden Powell","Baden Powell"
"466363","59406","Percussion","Luis Agudo","Baden Powell","Baden Powell"
"1078386","59406","Percussion","Silvio Silveira","Baden Powell","Baden Powell"
"2285308","59406","Photography By","Alain Sadoc","Baden Powell","Baden Powell"
"320292","59406","Producer, Liner Notes","Jacques Lubin","Baden Powell","Baden Powell"
"551518","59406","Recorded By, Mixed By [Re-mix Engineer]","Charles Rochko","Baden Powell","Baden Powell"
"1468500","59406","Recorded By, Mixed By [Re-mix Engineer]","Joachim Roy","Baden Powell","Baden Powell"
"337191","59406","Vocals","Janine De Waleyne","Baden Powell","Baden Powell"
"1215915","168452","Arranged By","José Briamonte","Milton Banana Trio","Samba é Isso"
"1215915","168452","Conductor","José Briamonte","Milton Banana Trio","Samba é Isso"
"2546461","535792","Cover","Antonio Peticov","14 Bis","Sete"
"301879","535792","Producer","Mayrton Bahia","14 Bis","Sete"
"735545","535792","Vocals","Kiko Zambianchi","14 Bis","Sete"
"290917","535792","Vocals","Renato Russo","14 Bis","Sete"
"29957","393407","Producer","Ronnie Foster","Guilherme Arantes","Coisas Do Brasil"
"315787","393407","Written-By","Nelson Motta","Guilherme Arantes","Coisas Do Brasil"
"176998","23475","Mixed By, Recorded By","Humberto Gatica","Djavan","Lilás"
"37730","58353","Arranged By","Dave Grusin","Sérgio Mendes & Brasil '66","The Look Of Love"
"853903","58353","Arranged By","Richard Hazard","Sérgio Mendes & Brasil '66","The Look Of Love"
"2410745","961618","Arranged By","Damiano Cozzela","Momento Quatro","Untitled"
"317190","961618","Arranged By","Mauricio Maestro","Momento Quatro","Untitled"
"265143","961618","Arranged By","Rogério Duprat","Momento Quatro","Untitled"
"317191","14068","Accordion, Vocals","Sivuca","Airto Moreira","The Essential Airto"
"95088","14068","Bass","Ron Carter","Airto Moreira","The Essential Airto"
"256166","14068","Keyboards, Flute","Hermeto Pascoal","Airto Moreira","The Essential Airto"
"88228","14068","Vocals, Percussion","Flora Purim","Airto Moreira","The Essential Airto"
"317190","309844","Acoustic Guitar","Mauricio Maestro","Danilo Caymmi","Cheiro Verde"
"317194","309844","Bass","Fernando Leporace","Danilo Caymmi","Cheiro Verde"
"703557","309844","Bass","Novelli","Danilo Caymmi","Cheiro Verde"
"14068","309844","Drums","Airto Moreira","Danilo Caymmi","Cheiro Verde"
"1441474","309844","Drums","Gegê","Danilo Caymmi","Cheiro Verde"
"226428","309844","Drums","Pascoal Meirelles","Danilo Caymmi","Cheiro Verde"
"355715","309844","Electric Guitar","Nelson Angelo","Danilo Caymmi","Cheiro Verde"
"650446","309844","Engineer","Toninho Barbosa","Danilo Caymmi","Cheiro Verde"
"533969","309844","Mastered By [Remastered]","Luigi Hoffer","Danilo Caymmi","Cheiro Verde"
"1441474","309844","Percussion","Gegê","Danilo Caymmi","Cheiro Verde"
"751097","309844","Piano","Cristóvão Bastos","Danilo Caymmi","Cheiro Verde"
"596526","309844","Piano","Helvius Vilela","Danilo Caymmi","Cheiro Verde"
"703557","309844","Piano","Novelli","Danilo Caymmi","Cheiro Verde"
"962820","309844","Producer","Ana Terra","Danilo Caymmi","Cheiro Verde"
"255084","309844","Trombone","Edson Maciel","Danilo Caymmi","Cheiro Verde"
"317194","309844","Vocals","Fernando Leporace","Danilo Caymmi","Cheiro Verde"
"83723","309844","Vocals","Milton Nascimento","Danilo Caymmi","Cheiro Verde"
"10293","336605","Producer","Arto Lindsay","Marisa Monte","Verde Anil Amarelo Cor De Rosa E Carvão"
"758404","59406","Compiled By, Edited By","Luiz Roberto","Baden Powell","O Prestígio De Baden Powell"
"1226134","83763","Bass","Arnaldo Brandão","Caetano Veloso","Cinema Transcendental"
"89150","83763","Drums","Vinicius Cantuária","Caetano Veloso","Cinema Transcendental"
"409412","83763","Keyboards","Tomas Improta","Caetano Veloso","Cinema Transcendental"
"1759681","83763","Percussion","Carlos Eduardo Gonçalves","Caetano Veloso","Cinema Transcendental"
"1266722","1808017","Bass","Carlinhos Marques","Ederaldo Gentil","Identidade"
"2123028","1808017","Cavaquinho","Edson De Almeida Santos","Ederaldo Gentil","Identidade"
"2564920","1808017","Coro","Aline (11)","Ederaldo Gentil","Identidade"
"1266722","1808017","Coro","Carlinhos Marques","Ederaldo Gentil","Identidade"
"1233105","1808017","Coro","Luiz Caldas","Ederaldo Gentil","Identidade"
"2134094","1808017","Coro","Luzia Santana","Ederaldo Gentil","Identidade"
"2154882","1808017","Coro","Paulinho Caldas","Ederaldo Gentil","Identidade"
"3867620","1808017","Coro","Silvinho Torres","Ederaldo Gentil","Identidade"
"1314954","1808017","Drums","Cesinha","Ederaldo Gentil","Identidade"
"2507577","1808017","Flute","Tota","Ederaldo Gentil","Identidade"
"3867622","1808017","Keyboards","Alfredo (26)","Ederaldo Gentil","Identidade"
"1233105","1808017","Mandolin [Bandolim]","Luiz Caldas","Ederaldo Gentil","Identidade"
"3867621","1808017","Percussion","Cacau (2)","Ederaldo Gentil","Identidade"
"1314954","1808017","Percussion","Cesinha","Ederaldo Gentil","Identidade"
"2910534","1808017","Percussion","Espiga","Ederaldo Gentil","Identidade"
"2910530","1808017","Trombone","Fred Dantas","Ederaldo Gentil","Identidade"
"1266722","1808017","Viola","Carlinhos Marques","Ederaldo Gentil","Identidade"
"2123028","1808017","Viola","Edson De Almeida Santos","Ederaldo Gentil","Identidade"
"2910528","1808017","Viola","Luiz Milani","Ederaldo Gentil","Identidade"
"2910533","1808017","Viola","Toninho Lacerda","Ederaldo Gentil","Identidade"
"167876","3330495","Arranged By","Arthur Verocai","Anamaria & Mauricio","No No No... Estamos Na Nossa"
"1467933","3330495","Arranged By","Chico Moraes","Anamaria & Mauricio","No No No... Estamos Na Nossa"
"571610","3330495","Arranged By","Jongo Trio","Anamaria & Mauricio","No No No... Estamos Na Nossa"
"29957","23475","Producer","Ronnie Foster","Djavan","Luz"
"297258","1105108","Arranged By","Lincoln Olivetti","Painel De Controle","Black Coco / Chegue, Chegue, Chegue (Mais Perto)"
"497179","2160489","Bass","J. Cruz","Som Okey 5","Som Okey 5"
"797933","2160489","Drums","Paulinho","Som Okey 5","Som Okey 5"
"4449493","2160489","Organ","Water Arid","Som Okey 5","Som Okey 5"
"1285436","2160489","Percussion [Rhythm]","Dirceu","Som Okey 5","Som Okey 5"
"1913955","2160489","Piano, Guitar","Celso Murilo","Som Okey 5","Som Okey 5"
"2926035","59406","Producer [Direcâo Da Producâo]","Manuel Berembeim","Baden Powell","Show / Recital"
"315789","59406","Written-By","Vinicius De Moraes","Baden Powell","Show / Recital"
"27991","319932","Conductor, Piano, Arranged By","Antonio Carlos Jobim","Elizeth Cardoso","Edição Histórica Vol.3"
"732873","319932","Double Bass","Vidal (4)","Elizeth Cardoso","Edição Histórica Vol.3"
"776447","319932","Drums","Juquinha","Elizeth Cardoso","Edição Histórica Vol.3"
"552932","319932","Flute","Copinha","Elizeth Cardoso","Edição Histórica Vol.3"
"346760","319932","Guitar","João Gilberto","Elizeth Cardoso","Edição Histórica Vol.3"
"688845","319932","Trombone","Edmundo Maciel","Elizeth Cardoso","Edição Histórica Vol.3"
